"Asset {0} cannot be scrapped, as it is already {1}","Vagyontárgy {0} nem selejtezhető, mivel már {1}",
Asset {0} does not belong to company {1},Vagyontárgy {0} nem tartozik a(z) {1} céghez,
Asset {0} does not belongs to the custodian {1},A {0} eszköz nem tartozik a {1} letétkezelőhöz,
Asset {0} does not belongs to the location {1},A (z) {0} eszköz nem tartozik a (z) {1} helyhez,
Asset {0} must be submitted,Vagyontárgy {0} be kell nyújtani,
Assets,Vagyontárgy eszközök,
Assets not created for {0}. You will have to create asset manually.,A (z) {0} domainhez nem létrehozott eszközök Az eszközt manuálisan kell létrehoznia.,
Asset{} {assets_link} created for {},A (z) {} eszközhöz létrehozott {} {asset_link} eszköz,
Assign To,Hozzárendelni,
Assign to Name,Hozzárendelés névhez,
Assigned To,Felelős érte,
At least one mode of payment is required for POS invoice.,Legalább egy fizetési mód szükséges POS számlára.,
At least one of the Applicable Modules should be selected,Legalább az egyik alkalmazható modult ki kell választani,
At row #{0}: the sequence id {1} cannot be less than previous row sequence id {2},"A (z) {0} sorban: a sorozat azonosítója {1} nem lehet kevesebb, mint az előző sor sorozat azonosítója {2}",
Atleast one asset has to be selected.,Legalább egy eszközt ki kell választani.,
Atleast one invoice has to be selected.,Egy számlát ki kell választani.,
Atleast one item should be entered with negative quantity in return document,Legalább egy tételt kell beírni a negatív mennyiséggel a visszatérő dokumentumba,
Atleast one of the Selling or Buying must be selected,Legalább az Értékesítést vagy Beszerzést választani kell,
Atleast one warehouse is mandatory,Legalább egy Raktár kötelező,
"Attach .csv file with two columns, one for the old name and one for the new name","Mellékeljen .csv fájlt két oszloppal, egyik a régi névvel, a másik az új névvel",
Attach custom Chart of Accounts file,Csatolja az egyéni számlázási fájlt,
Attachment,Csatolmány,
Attachments,Mellékletek,
Attendance Device ID (Biometric/RF tag ID),Jelenlévő eszköz azonosítója (biometrikus / RF címke azonosítója),
Attribute,Jelemzők,
Attribute Name,Tulajdonság neve,
Attribute Value,Jellemzők értéke,
Attribute table is mandatory,Jellemzők tábla kötelező,
Attribute {0} selected multiple times in Attributes Table,{0} jellemzők többször kiválasztásra kerültek a jellemzők táblázatban,
Attributes,Jellemzők,
Auditor,Könyvvizsgáló,
Authentication Failed,Sikertelen volt a hitelesítés,
Authorised By,Által engedélyezett,
Authorization Control,Hitelesítés vezérlés,
Authorization Endpoint,Engedélyezési végpont,
Authorization Rule,Hitelesítő szabály,
Authorization Settings,Engedélyezési beállítások,
Authorization URL,Engedélyezési URL,
Authorized Signatory,Hitelesített aláírás,
Authorized Value,Hitelesített érték,
Auto Create Assets on Purchase,Automatikus eszköz létrehozása vásárláskor,
Auto Created,Automatikusan létrehozott,
Auto Fetch,Automatikus letöltés,
Auto Material Request,Automata anyagigénylés,
Auto Material Requests Generated,Auto Anyagigénylés létrehozott,
Auto Opt In (For all customers),Automatikus belépés (minden ügyfél számára),
Auto Repeat,Automatikus ismétlés,
Auto Repeat Detail,Automatikus ismétlési részletei,
Auto re-order,Auto újra-rendelés,
Auto repeat document updated,Az automatikus ismétlődő dokumentum frissítve,
Automatically Add Taxes and Charges from Item Tax Template,Adók és díjak automatikus hozzáadása az elemadó sablonból,
Automatically Create New Batch,Automatikus Új köteg létrehozás,
Automatically Process Deferred Accounting Entry,A halasztott könyvelési bejegyzés automatikus feldolgozása,
Availability Of Slots,Slots rendelkezésre állás,
Available,Elérhető,
Available Batch Qty at From Warehouse,Elérhető Kötegelt Mennyiség a Behozatali Raktárból,
Available Batch Qty at Warehouse,Elérhető Kötegelt Mennyiség a Raktárban,
Available For Use Date,Felhasználható,
Available Qty,Elérhető Menny.,
Available Qty at From Warehouse,Elérhető Mennyiség a behozatali raktárban,
Available Qty at Source Warehouse,Elérhető Mennyiség a Forrás raktárban,
Available Qty at WIP Warehouse,Elérhető Mennyiség a WIP raktárban,
Available Qty at Warehouse,Elérhető mennyiség a raktárban,
Available Quantity,elérhető mennyiség,
Available Stock,Elérhető készlet,
Available Stock for Packing Items,Elérhető készlet a tételek csomagolásához,
Available for use date is required,Rendelkezésre állási dátum szükséges,
"Available quantity is {0}, you need {1}","A rendelkezésre álló mennyiség {0}, a következőre van szüksége: {1}",
Available {0},Elérhető {0},
Available-for-use Date,Felhasználhatóság dátuma,
Available-for-use Date should be after purchase date,Rendelkezésre álló Dátum a vásárlási dátum után kell lennie,
Average Age,Átlagéletkor,
Average Commission Rate,Átlagos jutalék mértéke,
Average Discount,Átlagos kedvezmény,
Average Rate,Átlagérték,
Average Response Time,Átlagos válaszidő,
Average time taken by the supplier to deliver,Átlagos idő foglalás a beszállító általi szállításhoz,
Avg Daily Outgoing,Átlag napi kimenő,
Avg. Buying Price List Rate,Átl. beszezési árlista érték,
Avg. Selling Price List Rate,Átl.  értékesítési árlista érték,
Avg. Selling Rate,Átlagos eladási ár,
B+,B +,
B-,B-,
BOM,ANYGJZ,
BOM 1,BOM 1,
BOM 1 {0} and BOM 2 {1} should not be same,Az 1. BOM {0} és a BOM 2 {1} nem lehet ugyanaz,
BOM 2,BOM 2,
BOM Comparison Tool,BOM összehasonlító eszköz,
BOM Detail No,Anyagjegyzék részlet száma,
BOM Explorer,BOM Explorer,
BOM Explosion Item,ANYGJZ Robbantott tétel,
BOM ID,BOM ID,
BOM Item,Anyagjegyzék tétel,
BOM No,Anyagjegyzék száma,
BOM No. for a Finished Good Item,Késztermék Anyagjegyzék száma,
BOM Operation,ANYGJZ művelet,
BOM Operations Time,BOM műveletek ideje,
BOM Qty,BOM mennyiség,
BOM Rate,Anyagjegyzék Díjszabási ár,
BOM Scrap Item,Anyagjegyzék Fémhulladék tétel,
BOM Search,Anyagjegyzék Keresés,
BOM Stock Calculated,BOM készlet számított,
BOM Stock Report,Anyagjegyzék készlet jelentés,
BOM Update Tool,ANYAGJ frissítő eszköz,
BOM Variance Report,ANYAGJ variáció jelentés,
BOM Website Item,Anyagjegyzék honlap tétel,
BOM Website Operation,Anyagjegyzék honlap művelet,
BOM and Manufacturing Quantity are required,Anyagjegyzék és Gyártási Mennyiség szükséges,
BOM does not contain any stock item,ANYGJZ nem tartalmaz semmilyen készlet tételt,
BOM recursion: {0} cannot be child of {1},BOM rekurzió: {0} nem lehet {1} gyermek,
BOM {0} does not belong to Item {1},ANYGJZ {0} nem tartozik ehhez az elemhez: {1},
BOM {0} must be active,ANYGJZ: {0} aktívnak kell lennie,
BOM {0} must be submitted,ANYGJZ {0} be kell nyújtani,
Backdated Stock Entry,Előrelátott tőzsdei bejegyzés,
Backflush Raw Materials,Visszaöblítés nyersanyagok,
Backflush Raw Materials Based On,Visszatartandó nyersanyagok ez alapján,
Backflush Raw Materials From Work-in-Progress Warehouse,A visszafolyó nyersanyagok a készpénzes raktárból,
Backflush Raw Materials of Subcontract Based On,Alvállalkozói visszatartandó nyersanyagok ez alapján,
Balance,Mérleg,
Balance (Dr - Cr),Mérleg (Dr - Cr),
Balance ({0}),Mérleg ({0}),
Balance In Account Currency,Mérleg a számla pénznemében,
Balance In Base Currency,Mérleg az alap pénznemben,
Balance Qty,Mérleg mennyiség,
Balance Sheet,Mérleg,
Balance Value,Mérleg Érték,
Balance for Account {0} must always be {1},Mérlegek a {0} számlákhoz legyenek mindig {1},
Balance must be,Mérlegnek kell lenni,
Bank,Bank,
Bank / Cash Account,Bank / Készpénz számla,
Bank A/C No.,Bankszámla szám,
Bank Account,Bankszámla,
Bank Account Details,Bankszámla adatai,
Bank Account Info,Bankszámla adatok,
Bank Account No,Bankszámla szám,
Bank Account Subtype,Bankszámla altípus,
Bank Account Type,Bankszámla típusa,
Bank Accounts,Bankszámlák,
Bank Balance,Bank mérleg,
Bank Charges,Bankköltségek,
Bank Charges Account,Banki díjszámla,
Bank Clearance,Banki elszámolás,
Bank Clearance Detail,Banki elszámolás részletei,
Bank Clearance Summary,Bank Végső összesítő,
Bank Credit Balance,Banki hitel egyenleg,
Bank Details,Banki adatok,
Bank Draft,Bank tervezet,
Bank Entry,Bank adatbevitel,
Bank Guarantee,Bankgarancia,
Bank Guarantee Number,Bankgarancia száma,
Bank Guarantee Type,Bankgarancia típusa,
Bank Name,Bank neve,
Bank Overdraft Account,Folyószámlahitel főkönyvi számla,
Bank Reconciliation Statement,Bank egyeztetés kivonat,
Bank Statement balance as per General Ledger,Bankkivonat mérleg a főkönyvi kivonat szerint,
Bank Transaction,Banki tranzakció,
Bank Transaction Mapping,Banki tranzakciók feltérképezése,
Bank Transaction Payments,Banki tranzakciós fizetések,
Bank account cannot be named as {0},A bankszámlát nem nevezhetjük mint {0},
Bank account {0} already exists and could not be created again,"A (z) {0} bankszámla már létezik, és nem lehetett újból létrehozni",
Bank accounts added,Bankszámlák hozzáadva,
Bank transaction creation error,Banki tranzakció létrehozási hiba,
Banking,Banki ügyletek,
Barcode,Vonalkód,
Barcode Type,Vonalkód típus,
Barcode {0} already used in Item {1},A vonalkód {0} már használt a {1} Tételnél,
Barcode {0} is not a valid {1} code,{0}vonalkód nem érvényes {1} kód,
Barcodes,Vonalkódok,
Base Amount (Company Currency),Alapösszeg (Vállalat pénzneme),
Base Change Amount (Company Currency),Alapértelmezett váltó összeg (Vállalat pénzneme),
Base Hour Rate(Company Currency),Alapértelmezett óradíj (Vállalkozás pénznemében),
Base URL,Alapértelmezett URL,
Based On,Alapuló,
Based On Data ( in years ),Adatok alapján (években),
Based On Document,Dokumentum alapján,
Based On Payment Terms,Fizetési feltételek alapján,
Based On Price List,Árjegyzék alapján,
Basic Amount,Alapösszege,
Basic Amount (Company Currency),Alapösszeg (Vállalkozás pénznemében),
Basic Rate (Company Currency),Alapár (Vállalat pénznemében),
Basic Rate (as per Stock UOM),Alapár (a Készlet mértékegysége szerint),
Batch,Köteg,
Batch Description,Köteg leírás,
Batch Details,A tétel részletei,
Batch ID,Köteg ID,
Batch ID is mandatory,Kötegazonosító kötelező,
Batch Item Expiry Status,Kötegelt tétel Lejárat állapota,
Batch No,Kötegszám,
Batch Number Series,Köteg sorszámozása,
Batch Quantity,Tétel mennyisége,
Batch Size,Csomó méret,
Batch UOM,Kötegelt UOM,
Batch {0} of Item {1} has expired.,Köteg {0} ebből a tételből: {1} lejárt.,
Batch {0} of Item {1} is disabled.,Az {1} tétel {0} tétele le van tiltva.,
Batch-Wise Balance History,Köteg-Szakaszos mérleg előzmények,
Before reconciliation,Főkönyvi egyeztetés előtt,
Begin On (Days),Kezdés (napok),
Bill Date,Számla kelte,
Bill No,Számlaszám,
Bill of Materials,Anyagjegyzék,
Billable Hours,Számlázható órák,
Billed,Számlázott,
Billed Amount,Számlázott összeg,
Billed Amt,Számlázott össz.,
Billed Qty,Számlázott mennyiség,
Billing Address,Számlázási cím,
Billing Address Name,Számlázási cím neve,
Billing Amount,Számlaérték,
Billing City,Számlázási Város,
Billing Country,Számlázási Ország,
Billing County,Számlázási megye,
Billing Currency,Számlázási Árfolyam,
Billing Date,Számlázási dátum,
Billing Details,Számlázási adatok,
Billing Email,Számlázási e-mail,
Billing Hours,Számlázási Óra(k),
Billing Interval,Számlázási időtartam,
Billing Interval Count,Számlázási időtartam számláló,
Billing Interval Count cannot be less than 1,"A számlázási intervallum nem lehet kevesebb, mint 1",
Billing Rate,Számlázási ár,
Billing State,Számlázási Állam,
Billing Status,Számlázási állapot,
Billing Zipcode,Számlázási irányítószám,
Billing currency must be equal to either default company's currency or party account currency,A számlázási pénznemnek meg kell egyeznie az alapértelmezett vállalkozás pénzneméval vagy a másik fél pénznemével,
Bin,Láda,
Bio / Cover Letter,Bio / Cover Letter,
Black,Fekete,
Blanket Order,Keretszerződés,
Blanket Order Item,Keretszerződési tétel,
Blanket Order Rate,Keretszerződési ár,
Block Invoice,Zárolt számla,
Block Supplier,Beszállító blokkolása,
Blog Subscriber,Blog Követők,
Blood Group,Vércsoport,
Blue,Kék,
Body,Test,
Body Text,Törzsszöveg,
Body and Closing Text Help,Test és záró szöveg súgó,
Book Appointment,Könyv kinevezése,
Book Asset Depreciation Entry Automatically,Könyv szerinti értékcsökkenés automatikus bejegyzés,
Book Deferred Entries Based On,Halasztott bejegyzések könyvelése ennek alapján,
Book Deferred Entries Via Journal Entry,Halasztott bejegyzések könyvelése folyóirat-bejegyzéssel,
Booked,Könyvelt,
Booked Fixed Asset,Könyvelt vagyoni eszköz,
Both,Mindkét,
Both Trial Period Start Date and Trial Period End Date must be set,Mindkét; a próbaidőszak kezdési időpontját és a próbaidőszak végső dátumát meg kell adni,
Branch,Ágazat,
Branch Code,Fiók-kód,
Brand,Márka,
Brand Defaults,Márka alapértelmezések,
Brand Name,Márkanév,
Breakdown,Üzemzavar,
Browse BOM,Keressen anyagjegyzéket,
Budget,Költségkeret,
Budget Account,Költségvetési elszámolási számla,
Budget Accounts,Költségvetési számlák,
Budget Against,Költségvetés ellenszámla,
Budget Amount,Költségvetés Összeg,
Budget Detail,Költségvetés Részletei,
Budget List,Költségvetési lista,
Budget Variance Report,Költségvetés variáció jelentés,
Budget cannot be assigned against Group Account {0},Költségvetést nem lehet hozzárendelni ehhez a Csoport számlához {0},
"Budget cannot be assigned against {0}, as it's not an Income or Expense account","Költségvetést nem lehet ehhez rendelni: {0}, mivel ez nem egy bevétel vagy kiadás főkönyvi számla",
Budgets,Költségvetési,
Buildings,Készítések,
Bundle Qty,Bundle Menny,
Busy,Elfoglalt,
Buy,Vásárol,
Buyer of Goods and Services.,Vevő az árukra és szolgáltatásokra.,
Buying,Beszerzés,
Buying Amount,Beszerzési mennyiség,
Buying Price List,Beszerzési árlista,
Buying Rate,Beszerzési  árérték,
Buying Settings,Beszerzési Beállítások,
"Buying must be checked, if Applicable For is selected as {0}","Vásárlást ellenőrizni kell, amennyiben alkalmazható erre a kiválasztottra: {0}",
